filename,label,family,CPU Architecture,file size
0009e9ea250f88fbef4710d00aaed4db3582e69284d2a7ca5c32b035d6e49194,malware,mirai,ARM,67771
000a43a528055f8eb373bc1d26dcf0a417d33fcdc5b4cd9326b8e057bba6a785,malware,mirai,MIPS,155428
000cbeb2103c755aee88d7388ebd0a000ebdd0797185afc00e94465091bdb939,malware,gafgyt,MIPS,119167
000cbeb470259ebb3d0e31eab09d3627484cd263d82e9fa5a3141caf462f469b,malware,gafgyt,MIPS,122376
000dfdf973bc551bd00c9934a5a8497c80324cb1bf5a92415a26e43577f89d30,malware,gafgyt,MIPS,137917
000e8dc7bbfba53a98475952f9ef73a01e3597e000c6b0e83bfe63a4ce49ee46,malware,gafgyt,ARM,120550
000f7de41879cf284fd3a911772c64ac4a0d7018eae11e22d094c2395e269340,malware,gafgyt,MIPS,181553
0010a27d070f0d18747b0588fe94caad3bd25f5f694e4d2247d9d964de92a558,malware,gafgyt,ARM,143019
0010b26104a5b36f70c8f25b1f0e097d5c06dfbd9e5ee166544594b73114bec9,malware,gafgyt,PowerPC,141103
0010e61d6456532c7bc2fbb9bc133c1f0184e4b4c3b5baf80be2a1a6a159f4a0,malware,gafgyt,MIPS,134532
001131df6ddcaac07b66d40d9e7c2fe323840e0ca4c74d8f3262ced2392f61ce,malware,gafgyt,ARM,150386
0011fbc563860e1aae95034876a17e405e0e11eb90acb887403151a521d55571,malware,mirai,ARM,117835
00121ecadd14add088d82ad627c6b038bb1d11c17fdaab2e5ec025db94241379,malware,gafgyt,ARM,111528
0012ddb09c6333d6e36e831b32f3259a723b46594ccdeffef054c4d7ab51e30e,malware,gafgyt,ARM,150654
001390838edbc22d1cd4380be10e5e8c77ca250a755f4011908ed040d466947e,malware,mirai,ARM,125008
0013b477ce0de71e48076e36217baf4f3dc5e4a325210d17320a178a41a584d4,malware,mirai,ARM,128047
0014ce3f263df3e693e4b65d42af2dc129a77760986aa622403126df108ba887,malware,gafgyt,MIPS,187446
001557589c613c1d9f338785578e85d66d5405af2ab2c981f6c0a9c6f8c3446e,malware,mirai,MIPS,204660
0015efb82aba39f40a2c6d7dec0d03738176c605fdd0a89bbf8f1324e6ccc4b7,malware,gafgyt,ARM,131673
0016e282ecaca868488e0e92c2fa38c0c024849ea86f9519c5806f2318019159,malware,gafgyt,ARM,100425
00177bb92c38870b964b2a46406f50bcaccce473b90edf652e8de56d03c76a75,malware,gafgyt,ARM,79810
0017980f484abfbea983a7133d9509dca58cfce771379d31fd7c8e51153b4335,malware,gafgyt,ARM,79850
0018cb7af07e55dc780099e9bd1b2bc84b65418b3910929443b05b599293202e,malware,mirai,ARM,128944
0018d25e9cc5e6a3e85463e125747291e1fbcce2db62ed561132d3a406026e8b,malware,mirai,ARM,159621
0019ade340a2d28e6d2bcb0ec5e7f49ef517856d29c13c0a309d46f165652e6e,malware,gafgyt,PowerPC,85124
001b547056d657f24ddd149d9d0cdf1fe926f66459d39193db3a19720820e32a,malware,mirai,ARM,128047
001bdc6ff5f9e62f6fd4b38cd68cb202b9c035d5b8931a54de62de856207d67b,malware,mirai,ARM,135349
001c0560a7e0c1d5696f0aabdc1fb4ab084fdaf17bd38c2846d96d75f4793444,malware,mirai,MIPS,155476
001c8991f9d11fbf4a7562ab2ee1514572ae288f2c8a8235ab4187500d739064,malware,gafgyt,ARM,151398
001c9a2bae8537ec85c4b47847f5e1d3355443b189af550052fd96f0682a4fe7,malware,mirai,ARM,194904
001f1580bfe4e35359122fcbccebb041de3c9ae5d66c411ab23284ee3d680234,malware,gafgyt,ARM,150765
001f5c4d32b0b1b802ce325ebc1883ac93bb01bfb71ee411b976e3f5db21ba0e,malware,gafgyt,MIPS,112291
00202a45e5ac80e41a60f14c62adf575352ebfb930ca2fb96b74fc0c1f4ce52e,malware,mirai,MIPS,230683
0020cd55920240c578e8ca736fb2b4cf678968e857ff9919c624936e43b3e3e7,malware,mirai,MIPS,237688
0020ea84f6de747b9cc36a925e6381a1b5a79c28232c071d3ad780c843b4c4f2,malware,gafgyt,MIPS,104712
0022abdc9f7926101d1bda050df1238568b6623226e4c012a5e1d80a4b48710c,malware,mirai,MIPS,155428
0022f113766f3c893a0e8a0c003acd8fc2c8aa9a8a01e1ca2edf3f8fe2eb46d4,malware,mirai,ARM,175270
00233070f45913213e4161468b96dfad660c86e515668e4d70c59fe814566f92,malware,gafgyt,ARM,85249
0023d9c09988e6ab8d814b26b1101244b29d327467e75d057933e2fc2d7d5086,malware,mirai,ARM,122464
002454e8cba4ec61136288de69c6d22abc99d1f49c59e28a91f6e38ca9ec4059,malware,gafgyt,PowerPC,116786
00245b89be7847b38889d655157c5a41f15bcd9d19af1a431269e13bf9fb8b82,malware,gafgyt,ARM,164079
0024823ad05f01b4c85a61cb0aa774dfd3dfd7ffa6f031da4105f3291c103545,malware,mirai,ARM,142029
002652d8cd9263cb1911b11f7927e9deb493e5dd07821cac64294d976c299b1a,malware,gafgyt,ARM,71713
002685d3b74d3b8eb1240821b8d7c190378cacdcb7041300ee65f1689eada925,malware,gafgyt,ARM,100394
00271448d979eb01e0fb9b8a421e0653914c9963c210de7e61f88403ab83529a,malware,gafgyt,ARM,218330
00271969c9470597c068f967220429858eeac454ada58205ba330c4cb08c6ca0,malware,gafgyt,ARM,170229
0027d2b0257fd443e879b228c5e93a4bf770a16cd9374311f0b3bd8844f1565a,malware,gafgyt,ARM,98032
00286cbd78f3d71808bb07f07b96dfe7cce88c8654002845e2629dc2664c0a87,malware,gafgyt,MIPS,161897
0028835db1a65983cd69e05419d424fde359cfd88c70fe0b727afff198a6ecf0,malware,SINGLETON:cfd5898d5108695bd00fc9d89dcbf0e0,ARM,916204
002936cda8c99d2f34a7dd5063a9a135cf71d9e442cd0d80c56a2724061e0a0c,malware,mirai,PowerPC,121095
002a9801c042325793ea737c4219de5e9b2d59b44e7ad23e60453a8417acdf1d,malware,dofloo,ARM,1001465
002c46a3a3465723b5863bc9881af93b88b66e1dd80e3a0bbf35505bcb68939d,malware,gafgyt,ARM,109470
002c6d1f0ac4e61aab7ba3af25b4ab8406f16163f7e7dd055cd1811d057ac274,malware,gafgyt,MIPS,106452
002cd245cf790f2ec1af73a24d2fdef8e30a914dd0b723964fd52be917199304,malware,gafgyt,ARM,151105
002dbf2186a363aa192c26957b772b89385a99b069cf922d470b3f332f97c7d2,malware,gafgyt,ARM,121007
002e802b5bd1593f2a02823e64d6b9689c72ce62cbb7693a00822856f1257cee,malware,gafgyt,ARM,96620
002f00919706e6eab29a57c1a218547b9cc4c93208eb66711a66066822c22786,malware,mirai,ARM,78609
002fe8fca1e433554b9d78a33e738b432140e9692f1bb5ef9edbe1d11239c732,malware,mirai,ARM,136843
0030834cbb4c561f92b23480ae5b831301ab1d4aadd213b197172b16723f0444,malware,mirai,ARM,116724
0030b6b5f4e53012560ccd5eb918c8175329b88850afbac4498124d863d6dde7,malware,gafgyt,MIPS,190076
0030e7a5ef7474a9785b78756aef38e815a5c7cc3e9d59769711df5de86891f3,malware,gafgyt,MIPS,125962
003173e8e24f78d339920a5721dae3a580d8108b84916b1baa642a0fa889765b,malware,mirai,ARM,155815
0031f1124073bd811b8341481d52dd472b32dfb8032b6a54815f4a001425e742,malware,gafgyt,ARM,179633
0031f8c48d26074fd8bca5c36ce355d2029f2d9ed1ceb9213eef5a6f620aa5e7,malware,gafgyt,ARM,121831
00325a446288fe3c7b9fc1406b431c7cb71db2a9d1170d08f0031098195c95ec,malware,gafgyt,ARM,130434
00339f44fd80f379d41c33c968c2cb0a5984d33888bc2ff5436e81b28f180598,malware,gafgyt,MIPS,113279
0033ad02d8a9d193e594cb82a44e01461cdbf703a89a1b62e3d42fbf4f25b4bf,malware,mirai,ARM,110828
0033e00ca9597feb9a9f554285305c3832fd8f901e25abd0992b546ee8d8be48,malware,gafgyt,MIPS,155768
003524c6ed877d4cce78974acafd8dca1f2421288ca02e5c21a03b4ba295617f,malware,gafgyt,ARM,95137
00357c0847b1eb602c6d797624fb61dd840f07dec2a8a213b435cc3db2f43557,malware,gafgyt,ARM,149792
00373a69c3f4d03161fea26ed7eb695bbe50024c5316629585d7a09ad3d856c1,malware,gafgyt,MIPS,174372
00374f48bda07512747f9cddabfd8ce807853ab044591df942ff991a8c12e51f,malware,gafgyt,ARM,123118
003859796c3831c9c958de990f8a399172f9c1ec4a3f0da76afe48ff1301033e,malware,mirai,MIPS,155477
00385bffab327f092d5bd6657fb4797dcf1796a1a161ce163f486741d2453f4a,malware,gafgyt,ARM,143019
003884a999dff0a0dd30a46514b0f4be7f391077090de100eb07f54305859306,malware,gafgyt,ARM,151144
0038a037c4b782464f0955eadb3f02f8394a5bea60082f8171d440d8b46c766f,malware,gafgyt,ARM,175408
0038ae1960d24c32d0b53b2ed8172b4fa9aeae137b67f81f4ab1fd16b628faf2,malware,mirai,ARM,149553
0038b02747cb17b2816268faf5fa0fe2a07384c851fdae8a9288eeb5f46efc80,malware,gafgyt,MIPS,126042
0038f22ad8e15fb1b3e8e453c1c99093af63c18d7b8404f8c4911a5dfe2be24e,malware,gafgyt,MIPS,165658
00390c33dc5097f0a1964e3d40f6776835f745c3c747b3499e8967fdec096a3d,malware,mirai,ARM,166568
0039a4e8935bc304c4a0aa35b4acb4565663dd4f8e701799f33fa72bc9041157,malware,gafgyt,ARM,158033
003a984b7787a1474331da936ecb30ab9cc5ba48ef7d5c63777af8692b4fb3a8,malware,gafgyt,MIPS,104810
003b2218c04f29152e8dc5dfa899b37f0e83e366616090cc944ca9c584890716,malware,mirai,ARM,146958
003c2465dec1dc51b140f97f2e7f5f5fc92703fc63b5116ce56b9d065ec4fbdd,malware,gafgyt,MIPS,137917
003c4f7aab72ddf0e3096002d68cb5e0389519ba665e4fb04e65186ac7728261,malware,gafgyt,ARM,128185
003cc7ebbf6b4e721fb39dba2f3362d43794dd5acc97c42f0a2dd094b5fa3db8,malware,gafgyt,ARM,92444
003cea7bd66d9eaf2d40d90878d78e0eabf9c3e45f255ffb90a67b3ba6b24e77,malware,gafgyt,ARM,129898
003d76b92c8ff3bb69802fa09e34dc2d0e177d036c4f69087d9d95f0bbc8329b,malware,gafgyt,PowerPC,84789
003eb4087222fa455917de9158a9a4c6fa38b861c6295aaccb8c3aefc17d02be,malware,mirai,ARM,135941
00401010dfce5c6748813948c050bab58cbb045df3a6bc9a41ec2c9c50e00617,malware,gafgyt,MIPS,150595
00405ae49d6f622882542f1c308c568ae6a0fa45632aa626c784f1be22c475cf,malware,mirai,ARM,118207
0040be3ff7394d2f21618b4586bd5c72bb671f883b5ef48477756940a0ce52f7,malware,gafgyt,ARM,143019
0040d4319fce274ca5492d5e6a1bd884e7d614d927c9f0fb62f2f8d49b4b8dc3,malware,gafgyt,ARM,145372
00410a84a8ce4ab4c72851be30ae966ab75d239d2e1740ec885d9cb0c6bd9fbf,malware,mirai,MIPS,178033
00414bedd14dba0cf9eb75e6a9b548e908fbd4b1cc371e009f608da80a140ff8,malware,gafgyt,ARM,164810
00419f6ac957a5e462c37952352f4f5babde566c4734a0128345c11ee98c6ddf,malware,gafgyt,ARM,91819
0041ab33d4282ad67785581cdebc50c70efda49c7c89478e2e3b09740ea35e52,malware,mirai,ARM,129030
0044509572e17f1db83b4abc4ddb0596b0ec0905122b6f8cf3e4ae0779ab3425,malware,mirai,ARM,128031
004474b5dac0fcf33edb4b2bb596953f2c477a3c8bac007b109e1fe60c9dde3c,malware,gafgyt,PowerPC,116369
00454439ff8f8d5c04e833beaa31998f103742057648360083e1d83a46b314c6,malware,gafgyt,ARM,65841
0045593e771d0e018ee684c24b6d3414a32cff10e7130360532fb128ab07e4a6,malware,gafgyt,ARM,109454
00455abafa369b871acbe58704831ea8dbb24d7731c2daca580a133cac602070,malware,gafgyt,MIPS,184717
004573172f60fd950c1f7879e533c4d0f148d3903ac80d3b4987fa0133c12f41,malware,mirai,ARM,123847
004587d7196b7b7dd83ad311314b62fc2daaeae20d68c7729f0d9452850ac843,malware,gafgyt,MIPS,119165
0045b71560ba18b7ed7c688839bd4436178421c1e091cde2304c402f57d1aca0,malware,gafgyt,ARM,157877
0045c0b4f8a8b4bd688b10046164d2d3d541ecc9f7b4318b9b0c457056d88979,malware,mirai,PowerPC,116787
00465d786834791d1decac0bddd3226b9750cab1cf200c402267e1cd28f5eb21,malware,gafgyt,MIPS,136638
004737b2a960e26b085d1135a1b4849f45f49054a1e4301198a66036df3a0404,malware,mirai,ARM,34731
004789ac3a5eb22d069a221c448d873d8b547de92df61fcf796a57dd90b62a3c,malware,gafgyt,ARM,167324
0047b6e72312c539bbe7d35a436aa0072056b54a7d155676f538726f63e63e73,malware,gafgyt,MIPS,136637
0047eb6e389a3314d5e3a5c5228fe50e8e05cd0829c157717cbea82202a91ad0,malware,gafgyt,PowerPC,93591
004abefde161ca0e8404285f59a73c6fa646f7e2f19bfdf63cfb007627f0692a,malware,gafgyt,ARM,108939
004ad02737570f1cbba1beca24aeb87d7bac30a5492da4471acfb325c0253993,malware,mirai,ARM,125008
004af53581c2b13167b515b7847168efbd8d5cecc637177a1ece16908a0941fc,malware,mirai,ARM,129899
004b3bf7f51f99796cf18fb5e60a4e140c6dc3bb548278f0e36448267de5a48d,malware,mirai,ARM,129898
004b478e84d86c013a7381df7c68f2467275182fb1a3d8a24b7a08a624d45fdf,malware,mirai,ARM,150267
004b8db913ea014cb160fa4fbb326b7de825c4a0e9d28eb634bfba5445bb633f,malware,gafgyt,MIPS,113275
004b91dc49145154b90c72f1f598b478ba5dea0940ed58eb2058396a3b778008,malware,mirai,ARM,128047
004bdff5bf15633af8c7fc8fc9c884225d1d89721f54d7d582d5c71a106675a8,malware,gafgyt,MIPS,104712
004c3d8ad74558d9560bfd23343c5d5a7637761855712b9e4f8cc895eeaf48a0,malware,tsunami,PowerPC,561245
004d90185db1d6e052e70934948a281e50bd8f5e6a66ce07283ef8908fcdd7d1,malware,ddostf,ARM,748716
004e3947cf6679474c245fb97c55c36683ce46acbe3dc6aab45fb1fb636112b3,malware,gafgyt,MIPS,109473
004ea813739c99d35755ec9a2d7d8096e05f13732941d695e2ca2f57a69c62c2,malware,gafgyt,ARM,96196
004f9234476e37f89b792c40f222460843707d2c56547bfcee1bcd387dbd3c16,malware,gafgyt,ARM,134587
004fea13d5ac7130592816fb3577caadc61eee5c8815076df09dbdf96d26847f,malware,tsunami,MIPS,282456
004fee6c17eada63848e68d21decb1616830fef9ae3294490b634051b98448e9,malware,gafgyt,MIPS,159493
0050924ad8bef86ed1996aa401f35215a4d4b33e952c2a99e8267c94694b5007,malware,mirai,ARM,145308
00515d303138d81f64ee42a75b94415b29a051fa4dd8ddd89f11394b70830c55,malware,mirai,ARM,128096
0051fd74c4a18ac94d86e985499f5505ce5fd5e66cc6f40c431943189da8a3e7,malware,mirai,ARM,153857
0052337b0cc819f4cedb020bf48b8826689638493b6e4baf140e4f5d14091183,malware,tsunami,MIPS,32076
005261315eeca5a830bf3234fa4790d90b8c7c087df7f8e4dabd02f89a47de6b,malware,gafgyt,ARM,164493
0053167bd2359ebc17b347074764d86ac6ae3ce074e633ee6d81f6c9ef6ac60c,malware,gafgyt,ARM,130632
00531775c3ccb65551622997318baa82501d02e8998594f0effef104f9b869b8,malware,gafgyt,PowerPC,149781
0053e7f6642b2066a335c6793a370ca9c5e6cdb2e09f1cf77cfc3fc159c1cb66,malware,mirai,MIPS,155428
005545df0410797a41e00a60e4169a95bb9078742ee427e80caf5690e0b81886,malware,gafgyt,ARM,123696
0055f92fe7988a0ab1c98f142e54c963aa0837599595c3d96dc836834ba1a535,malware,tsunami,PowerPC,152710
005601b9cafbb7b1e1dba14e7e2b198d72c2b70afbb361ceb33455adef46db8b,malware,gafgyt,ARM,123185
00566a103b8b5724302df4d55f3da798ac76451400faf191afd91babf28a0953,malware,mirai,ARM,141068
0056cd94fc1af9233485fa17b73ca9d8929d492846d17e8749358cfd537ebdd4,malware,gafgyt,ARM,144778
00575a55b510cacfcd4c301384c0961a46d2a59f45d09087c85c6168b87b5062,malware,gafgyt,PowerPC,129860
0057e2e764fc2ea28fd573c1f36cb9ff820af7fe800933773b821e8a68cae799,malware,gafgyt,MIPS,174383
0058aff1db7f17a2b675528d0a3d156196ae1bc38dc26fec9ca7e93d62409bc1,malware,mirai,ARM,160675
005914f25ca3a6962137a7d1bf56fa5d32781b7a403b035aebfacdb0cc600234,malware,tsunami,MIPS,246362
00595fc352673da12b74ad3f9b441b0eeddfd21f3723906373bcea2da5dde0ef,malware,mirai,ARM,94836
0059c854676d76f0352701acfbb7c5ef80298c7ffa8990c0489b1173ea1ed495,malware,gafgyt,MIPS,68691
0059eb70f606bf89f06925241462cc77580bb53169f8bc77a24d5041befdcb27,malware,gafgyt,ARM,100871
005aa0145f4ec276cac23876215a9ff6d0feec56c4487c4a22f9f6fd93716be0,malware,gafgyt,ARM,130434
005bb001e9baac0cfec9d7a693d5a9304535747a8f7bf8b1106338e2cf9c2303,malware,gafgyt,PowerPC,116837
005d18ea74aab561eef213fb02f216f063518a6a902b16524f82e5abae644460,malware,mirai,MIPS,155476
005da2879e0f582abeff27f723a7d09712c0d6c2e4dca3239434f961eed69ff6,malware,ddostf,ARM,748716
005db043b6a500679122009531275a89b983cae2ca596c39631168a369437bc5,malware,mirai,ARM,130133
005df0d738fa412c6f7c4ba860b7773442e5cd2de14577da398881dc7ff895b3,malware,mirai,ARM,98452
005e7bf3e3f96375ba3faffc2df842590e4cb03879b380f06173bdcc3ceaed73,malware,gafgyt,MIPS,118147
005f2d3fe29582204af9b003e79c13ee3fa1ca7829cd59ebb34823ec7e97a78b,malware,gafgyt,MIPS,254631
005f2eae9ab97df8bea3602258e57bb40f59a551987f6902185e80380f1cb7f1,malware,mirai,ARM,165390
005fe083adcc1daab6369a68eb8a060536ecd27ad0be1b4a083a025aed1cb753,malware,gafgyt,MIPS,192356
00607d75118036a057d231743f97bb5dcdd726f3954b85579c282b3feef3bc7d,malware,mirai,MIPS,155428
00609da40b2b31a40a7f8a2c13315c8baa7271e27c9382f7aa58f03ea3a24ec4,malware,gafgyt,ARM,125202
0060b19f0725e549500d0ef2e6797357e49affcf516c919b60f7d124c7272bd3,malware,gafgyt,MIPS,379518
006144bf714d29eeaf6ab0f86fc77cf15db5d74baf94bddbafc62a78849994a0,malware,mirai,ARM,145189
006152cca4ccc4bba54c1356f17c50af5ded1275694cb91cd5d0485c83a1208d,malware,gafgyt,ARM,115089
0061bf2f135a71d9bbdb658f72db19c8cb35a6f3a10cbb9b62e0c85e7efa6d1a,malware,gafgyt,MIPS,159500
0062381d3e1b64a3aa900bbf6a5b3ee2c9df7fd7156f06b94b9c115f4030ccbb,malware,mirai,ARM,145308
0062b33abe986936dee035fc268ae079ffe5288298a9e4915d2e539e5f0150d6,malware,gafgyt,ARM,92448
006339c31d8c5283fc1e7c3a49d548c52d65f4023e8953b7291b1787013c26d3,malware,gafgyt,ARM,115111
0065b08b12890839c80aed3add7af060c6ba001e5b69c9ac4ce172de4589098c,malware,gafgyt,MIPS,154480
00675df91bad8b96d9b633cabb6493ac775ab02e2c89e963964db7fee094dab6,malware,gafgyt,ARM,143222
0067a309ac3c090b723bf4e79580595f9c5936d0e14ca7f5243bb0f4c8c7ae17,malware,mirai,MIPS,135673
00685a99364ee1255f8a93eac4003c46c9ee92edf4517280bec15f3974e50303,malware,tsunami,ARM,38254
0068efbe1131a51fec5f5e861c339be0af25a3294b6c1635cbf738001147e527,malware,gafgyt,ARM,143019
0069e57017fc167d76455fc11ceef49e982fa21bbfe3e30d69fa582677349bd3,malware,gafgyt,ARM,120760
006a4b1545708c70ee989e93923955ae7ee1d496886da1f76631573667d88cda,malware,mirai,ARM,129898
006b9a291925a6a93cc270e085da3c93d7ad99c6e90128c3aac12c75ab575171,malware,gafgyt,ARM,85249
006c3caaaa3a801d94ee4bf81dd117ff27333f53abea4dc7a967b108f6b78491,malware,dofloo,ARM,1001465
006c7a5e40028678a8681f28d5836d72040508cee812f92b49d5ad9110fdd569,malware,mirai,ARM,121950
006ca84cd8e84cc01b34fae4d4aad3cecb90a428304063217facc0c2a5a68c6a,malware,mirai,ARM,131408
006dcaf7ceffa4879feea8146c5aa63b3859eec75d48c1a4f3e107a79a4b44d0,malware,gafgyt,ARM,117426
006ebed6c3beee4566e68f8f238f6fc1251f54b8b5b5421afb598f5fc2cb1fa7,malware,towel,ARM,38288
00702d1e02ce8de8dee2dfe40af9e4121c54793f7fefb87b66aa5ecc5f589749,malware,mirai,MIPS,68735
0070b3f004b346dfaf8e73a6d91a134344bbc4e600645b646ad6178529528491,malware,mirai,MIPS,204660
00718b31110c8a40b137b5e89b85d2571d03d386233f40cf3c1c59091c4ce416,malware,gafgyt,ARM,175872
0072c351dd8aed6a9eaeb671aad43b0879570d9c06c33bb3d4888975ec1484e2,malware,gafgyt,MIPS,140067
007494fb8c14a23f12fe97097fb31119a19d6f5e82957704882fb12efcb687e5,malware,gafgyt,MIPS,112178
0074b1ad1b7e2121ca7e2070c7c31365b1bd9db34dbe482c6018633dc93622ec,malware,gafgyt,PowerPC,143636
0074db87e5bbe8fd5603d621c40e7c8736c33537a5cb02ff47a081de129d5571,malware,mirai,ARM,142651
0074ea918c1c219e3211fb16c329786b4f4f2badf7e1b00ca02312ab6fb444aa,malware,mirai,ARM,142013
00758fc8e99742ccccf5cdafd8e31b16c594a3a7651fbdda35f40cead1406f7c,malware,gafgyt,ARM,123092
0076155770215d69449879044e3620f737e998908ee199f5daa8aacbb6ddccc9,malware,gafgyt,MIPS,73379
00767f09dcb45ad861ac2953781d4b896825f702ea6dbc456ec767dfd15abaf1,malware,gafgyt,ARM,123537
00771e0e3cea67aed9bd8300f0c7932d7c0f98a17289e18e149bf301b70846c8,malware,mirai,ARM,138073
0077b9e07305058fc8d010971ab8024298b0dd7d3c6a9e515c07ceebe20aa51c,malware,gafgyt,MIPS,113649
007948b7f176c905b5db9bec0d4b448fc0aa8673d2844ff4cd8752d193b81943,malware,tsunami,PowerPC,114438
00798c4baa0bf3283465cbf32f61544e872f8836cd62fd5f4cf56f2e094f882d,malware,gafgyt,PowerPC,84338
0079efc4376a739dfdf9c0e60284c56cb941b8a2ae5a0d215324564687ece6e3,malware,mirai,ARM,75158
007b623a39bdd2d01672c9fbcb40111f90e33a2dd2a974eea55550ce667d823f,malware,mirai,ARM,125008
007b7edca2390edf332a7b5a989ee8053430272b3ebd421ae329885fa55cab12,malware,aircrack,MIPS,115508
007b9f259687b30da98f1e868c6773b9ff3e6b5728fd7c44e5b3d0b912ef1493,malware,gafgyt,MIPS,119167
007c1b3e3516018b052b42894e6c89006f42cb98f4f0728e11a33b258ba8c457,malware,gafgyt,MIPS,240420
007c2be656b5f6bb05e0de04aed6689f2e5635ab2261fcfe066ccf0748cbad32,malware,ddostf,ARM,722462
007d2db2b5253cf32554c90ff027578ac820fd8e2ce92fbf2bd32a363796faea,malware,gafgyt,MIPS,141862
007e5a0be65e76caa48ef600886f5bcf384ac5e45a3e566bfd6f70584f576e74,malware,mirai,ARM,142029
007e71b01c17a7cc114ee30b1704054290111e870d3865666bef4988f63cd137,malware,gafgyt,ARM,124055
007f99705fbe4db24e5ca7b28b4e26d37a25dfd535e25938cd6bf9016e8379d7,malware,gafgyt,ARM,151202
0080d906a6d1be77a8bed87761e82be80270785c4095c0c325960d13cf4c3c8e,malware,gafgyt,ARM,156367
008115e4e571fafe5e21900ef627cf98b530a5c0c6eb0a90dfc9b08172ec1343,malware,gafgyt,ARM,125440
00816f6972408fb51229e36d41046c10eac024578ed50eaa3c8f49ff027527a5,malware,gafgyt,ARM,129170
00819a87f6259cef184b880f8d1f8bbc830d9416f0426dc2f959c73af894f8f1,malware,gafgyt,ARM,9768
00829886bcb61ab58aa445a6475dc8ea7b352256f00bb215494280655e9827bd,malware,mirai,ARM,176958
00869e4ca1e3c0dbbf976e6d9a3d670491c2a3fc385f8dbf0547e9579ad81b8e,malware,mirai,ARM,129396
00879f0701990d4afd898b5e3ecb91292dad6986b89757fac7ad323743ad39d5,malware,mirai,ARM,138499
00882b4c07a8bd77a66434e6f0434971fc2c1c6fce75ab192c605545c74b55fa,malware,gafgyt,ARM,135176
0088ae70c806b47a1788ca7bf87a28bee87747cbfff9bb7c509cd3af7cab06a1,malware,gafgyt,ARM,85780
0089a05619fd0f3435917a415593b3d7d9c668abcbf06cf3d78b3f9656ae0eff,malware,mirai,MIPS,155428
0089bc3e0e172e14bd9541026fac7faa94447f34bd94c6437edd51bf277341c6,malware,gafgyt,ARM,109446
0089cb838eca72a8b1845721de100aa6a4e9fe801145a3951900b24f4c6a34d2,malware,mirai,ARM,121471
008a04cbb1f9835f7890d0fbf6845995f3cfe08201270e7875eb67ba1dbef848,malware,gafgyt,MIPS,134222
008a6ed4316b67800dd8be3405b63a46069ee9ca8aa84ae94f90b40801d4c348,malware,gafgyt,MIPS,185476
008ba0b38cb1f126d9172e8d6e31108af30487fc46fa7e52f42b00d1a3c4b331,malware,tsunami,ARM,339448
008ba9f58fc54ddc6868531ae86f08e97396af6531594fc9e7f412063fb8c6fd,malware,mirai,ARM,125009
008bafad0b614b0c844436cd14f5ed56def7e80302b35dcd1f1cd39584adeed7,malware,gafgyt,ARM,130434
008c01227d2c129331d8356279273ac95b76a827977a7baa501714764ca6ab4d,malware,mirai,ARM,121479
008c28c931308be28ffafd94ff86491e343b02b8228c1cbe0e56ebb414bd4d62,malware,gafgyt,ARM,91132
008cd316e10e273e8d9e01bc7f39f220096a96f09ca844b7ab6f17fb9db508fa,malware,gafgyt,ARM,174642
008dff6c90220d422bd184d2b0bb73ff2cdd366e5b197ec0c915b6d5f3ac7888,malware,gafgyt,ARM,138232
008e61048c99b9f74efe7c5e33eb3b7c4fe783cca04eb9dadda7c48080814b19,malware,gafgyt,PowerPC,124812
00904388f4a0b8c2460052ec6b43ae10aecc08fc62901fa50ab5f469a6a7222b,malware,mirai,MIPS,94062
0090b98aa098aee183b4ba1a45dcd831bd071c530d66da051721cb97717e4ace,malware,mirai,MIPS,155428
0091188c4739d81458a64e421e4f0a3690d3f765164d4c4a27a9689816057b6c,malware,gafgyt,MIPS,137917
009147812b89fcd476f38287bab03e2d7ffb13b12cca4378727059970ee7a01d,malware,gafgyt,ARM,93271
0091fe4fe8a1f2bebd5055e9d07b60e8bde03cf264d1abf418d36305753ce14f,malware,gafgyt,ARM,120680
00921215ae2004374c6a5a9a01197378135e54e904325c9c743eb5e0f2751429,malware,gafgyt,MIPS,155428
0092457855e765d51c0592fd878a9a1bc6735bcdd1d3f4e968915150d9cfbac3,malware,mirai,ARM,77831
0092de03ed6f7c6e46d067599a2805a402cff015d5b7a8357b766a08787277fc,malware,gafgyt,ARM,173778
00932c740736a94dd8cf0f02fcc8bfecf6178ecdebb9275cdb4768b750acf453,malware,gafgyt,MIPS,117386
0093ea481e5444d18148b2c9967bbf2c35ed1c0c09dd2899d53111d8535e936b,malware,gafgyt,ARM,117737
0094475c7b860bfd03a77817843ecf5cb6e8dfdcb3119d6b5f682470a6ac4e40,malware,gafgyt,ARM,116040
00948069f5c2932415a381cadf4adb58e7380156a554fed3784b1945ad032f02,malware,gafgyt,PowerPC,80349
00948377c44ba07e2f897e249fe36eef611ebcb27d62d9580001d7471274c23b,malware,mirai,MIPS,151275
0094a4a4d47ca3e85c0e2ae40749a290377c476f9b1561695592a39df3969ce6,malware,tsunami,MIPS,173336
0094b4d51fe75f926f3989bbcc599af1e69cb55dfb5545137b199723943c65cf,malware,mirai,ARM,78072
0094b88f79270549cd3df1b54ce913f9830a8e2e8cd6812856664cb03e01e7a9,malware,mirai,MIPS,204022
0096b39e1fc94eabd843c4c47450f94a75243d81c0e7f69b9f267e3fc3ea8e34,malware,gafgyt,ARM,116072
